text,label
Kantor Balai Desa Mekarsari Terdampak Banjir ,non-eyewitness
Banjir Di Desa Mekarsari Menjadi Titik Terparah ,non-eyewitness
Banjir Bandang di Biru Biru Deliserdang Sumut Tewaskan Orang Hilang ,non-eyewitness
Anggota DPRD Jatim Beri Bantuan ke Korban Banjir Lamongan klikjatim ,non-eyewitness
Banjir Terjang Sejumlah Wilayah di Kota Bekasi ,non-eyewitness
Pemkab Barsel tetapkan status tanggap darurat banjir ,non-eyewitness
Kali Jantung Meluap Ratusan Rumah di Depok Terendam Banjir,non-eyewitness
Ada daerah yang seharusnya ga banjir di Palangkaraya,non-eyewitness
korban bencana alam banjir bandang,non-eyewitness
DLH Lampung Utara Berikan Bantuan Untuk Korban Banjir ,non-eyewitness
Banjir di Jawa Timur Sawah Tenggelam Akses Putus ,non-eyewitness
Banjir Dahsyat Nyaris Terulang Radar Madiun ,non-eyewitness
Banjir Bandang di Deli Serdang Satu Orang Meninggal ,non-eyewitness
 Ayo Gotong Royong Bersihan Lumpur Pasca Banjir di Jalan Muara Teweh MUARA TEWEH Banjir yang sempat mendera daerah Barito Utara termasuk beberapa wilay ,non-eyewitness
Banjir Rendam Tiga Dusun di Mojoagung Ketinggian Air Meter ,non-eyewitness
Bencana Banjir Dandim Madiun Bersama Kapolres Pantau Kondisi Debit Air Sungai Di Kec Balerejo ,non-eyewitness
awas banjir kalo nyampah mulu,non-eyewitness
oh ternyata ini yang bikin banjir jakarta ,non-eyewitness
Usai meninjau lokasi banjir bandang di Bendungan Lau Simeme Edy Rahmayadi langsung menuju RSU Sembiring untuk menjenguk korban selamat juga memberikan santunan dan semangat kepada korban selamat tersebut ,non-eyewitness
 Lokasi wisata pemandian Sibiru biru di kabupaten Deli Serdang Sumatera Utara diterjang banjir bandang Akibat kejadian ini orang warga dan petugas bendungan yang berada di dekat sungai terseret banjir ,non-eyewitness
Ribuan Rumah di Kabupaten Lamongan Terendam Banjir ,non-eyewitness
Innalillahi wainnailaihi rojiun Semoga bencana banjir ini lekas surut,non-eyewitness
Banjir terjang tiga desa di kabupaten Pidie ,non-eyewitness
apa kabar kulkas aku dikosan ya kayanya dalemnya udah banjir deh,non-eyewitness
Banjir yang melanda Kabupaten Madiun meluas dan bergeser ke wilayah utara Banjir merendam tanaman padi yang siap panen ,non-eyewitness
Banjir di Madiun Bergeser ke Utara Rendam Padi Siap Panen Detiknews ,non-eyewitness
Pantauan di lokasi jalan di Dukuh Bajang Desa Banjarsari Kecamatan Madiun tergenang banjir dengan ketinggian mencapai lutut orang dewasa Air juga masuk ke beberapa halaman dan dalam rumah warga setinggi mata ,non-eyewitness
 Sejumlah Wilayah Muara Teweh Masih Banjir MUARA TEWEH Banjir yang sebelumnya merendam beberapa titik dan wilayah dalam kota Muara Teweh Barito Utara kini masih tersisa di beberap ,non-eyewitness
Marinir Evakuasi Korban Banjir Lamongan di Tengah Pandemi Covid ,non-eyewitness
Mengintip Serunya Konser MLTR di Depok Terendam Banjir Sejumlah wilayah Jakarta Tergenang Air pollution ,non-eyewitness
Prajurit Yontaifib Marinir Evakuasi Korban Banjir Di Lamongan ,non-eyewitness
Sejumlah Wilayah di Madiun Terendam Banjir ,non-eyewitness
Anggota Koramil Nglames Terus Pantau Wilayah Yang Terdampak Banjir ,non-eyewitness
Warganya Kebanjiran Karena Tol Lurah Bambu Apus Malah Bilang Tidak Ada Banjir ,non-eyewitness
Kegiatan penyemprotan di lingkungan desa Batu Sopang Pasca bencana banjir ,non-eyewitness
Pembersihan sisa banjir dilanjut monitoring wilayah yang terdampak banjir RT RW dan longsor RT RW Kelurahan Selasa April mangoded md kangyanamulyana ,non-eyewitness
Hujan deras membuat kota Pasuruan dan Madiun tergenang Banjir ,non-eyewitness
Selasa April Kepala Kejaksaan Negeri Kepahiang bersama Forkopimda menyerahkan bantuan tanggap darurat dampak banjir secara langsung kepada masyarakat melalui Kades Air Pesi ,non-eyewitness
Pasca hujan turun berturut turut dua malam terakhir ratusan rumah warga di Kabupaten Lampung Utara terkena dampak banjir ,non-eyewitness
Hujan Deras Banjir Genangi Kota Pasuruan dan Madiun Tempo ,non-eyewitness
Banjir Merendam Beberapa Fasiltas Umum di Lamongan ,non-eyewitness
Tak hanya merendam kecamatan di wilayah Kota dan Kabupaten Pasuruan banjir juga merusak jembatan hingga tanggul ,non-eyewitness
Sejumlah Desa di Kabupaten Mojokerto Terendam Banjir ,non-eyewitness
Dampak Banjir di Lampura Meluas di Tiga Kecamatan lewat ,non-eyewitness
WARGA TERDAMPAK BANJIR BABINSA TANGGAP BENCANA ALAM Personel Koramil Rembang Kodim Pasuruan bersama warga memantau sejumlah titik yang terdampak banjir di wilayah Desa Sumber Glagah Kec Rembang Kab Pasuruan dengan ketinggian air mencapai antara hingga cm ,non-eyewitness
Bupati Kepahiang Langsung Beri Bantuan Warga Terdampak Banjir Bandang di Desa Air Pesi ,non-eyewitness
AKIBAT AIR SUNGAI WELANG MELUAP BABINSA TINJAU LOKASI BANJIR Hujan lebat yang mengguyur Pasuruan dan sekitarnya Senin malam Hujan turun mulai wib s d menyebabkan meluapnya Debit air Di sungai Welang dan memasuki pemukiman warga sehingga akibatkan banjir ,non-eyewitness
BAZNAS BANTU LOGISTIK NASI BUNGKUS UNTUK TERDAMPAK BANJIR DI BALEREJO Relawan Baznas Kabupaten Madiun dibantu TNI dan masyarakat setempat menyalurkan nasi bungkus untuk masyarakat korban banjir di Kecamatan ,non-eyewitness
Selamat pagi Sobat Paskot Pagi ini situasi jalan Pantura Probolinggo Surabaya lumpuh total yang di sebabkan jalan raya yang biasa di buat akses bagi warga untuk melakukan perjalanan terkendala banjir Banjir ,non-eyewitness
banjir setinggi meter lumpuhkan jalur pantura di pasuruan ,non-eyewitness
Ratusan Hektar Lahan Padi Sawah di Montallat Terendam Banjir ,non-eyewitness
Ratusan Warga Desa Banjarsari Lumpuh Akibat Banjir ,non-eyewitness
Banjir Melanda Pasar Cubadak di Pasaman ,non-eyewitness
Kraton Banjir Jalur Pantura Pasuruan Terputus Jam ,non-eyewitness
 Banjir Mulai Surut Warga dan Petugas Bersihkan Lumpur dan Sampah Berserakan MUARA TEWEH Banjir disejumlah titik dan ruas jalan di Kota Muara Tewe ,non-eyewitness
Semakin Meluas Banjir di Lamongan Rendam Rumah di Kecamatan ,non-eyewitness
Banjir yang melanda Lamongan semakin meluas Hingga hari keempat tercatat sebanyak rumah warga di desa di kecamatan terdampak banjir ,non-eyewitness
Ribuan Rumah di Lamongan Terendam Banjir ,non-eyewitness
Ribuan rumah di Kabupaten Lamongan Terendam Banjir ,non-eyewitness
 Hujan deras yang mengguyur sejumlah wilayah membuat debit air Sungai Welang di Desa Tambakrejo Kecamatan Kraton Kabupaten Pasuruan meluap Jalan raya atau jalur Pantai Utara Pantura Pasuruan terendam banjir ,non-eyewitness
Warga Terdampak Banjir Kotaalam Mengeluh Belum Ada Bantuan lewat ,non-eyewitness
Banjir Rendam Pasuruan ,non-eyewitness
Akibat Luapan Sungai Welang Banjir Lumpuhkan Jalur Pantura ,non-eyewitness
Banjir Cipinang Melayu Surut PPSU Bersihkan Sisa Lumpur dan Puing Petugas PPSU terlihat membersihkan jalanan dari lumpur dan puing puing bekas banjir Warga juga mulai membersihkan rumah dan perabotan miliknya ,non-eyewitness
Warga terdampak banjir di RT RW Kelurahan Kota Alam Kecamatan Kotabumi Selatan mengaku belum pernah mendapatkan bantuan dari pemerintah ,non-eyewitness
Jakarta Diguyur Hujan Rumah di Tebet Terendam Banjir Hujan mengguyur sebagian wilayah Jakarta dini hari Sejumlah kawasan terendam banjir ,non-eyewitness
Kementerian PUPR Bangun Kembali Jembatan Gantung Sukadana Kuningan yang Ambruk Akibat Banjir Cari berita lain Silahkan klik disini ,non-eyewitness
Hujan Deras Semalaman Puluhan Desa di Madiun Terendam Banjir ,non-eyewitness
Pasar Cubadak Kecamatan Duo koto Banjir akibat Luapan Sungai Batang Pasaman ,non-eyewitness
Banjir Sudah Surut Warga Pengadegan Masih Bertahan di Pengungsian Sejumlah warga Pengadegan Jakarta Selatan masih bertahan di posko pengungsian meski banjir sudah surut Mereka mengaku menunggu arahan dari kelurahan ,non-eyewitness
Korban Banjir Kampung Lubang Minta Bantaran Kali Ciliwung Ditanggul Sebenernya yang paling harus dia buat itu pemda di sini kalau bisa kali ditanggul kayak model Kampung Melayu ditinggiin kata Mama Salsa ,non-eyewitness
Perindo Jambi bagikan sembako untuk korban banjir di tengah wabah Corona l Ketum Kartini Perindo ,non-eyewitness
Hujan Deras Lima Desa di Pati Terendam Banjir Bandang ,non-eyewitness
Raya Kraton Terendam Banjir R Dialihkan ke Tol Gempol ,non-eyewitness
Banjir di Gunung Sahari Akibat Buruknya Drainase ,non-eyewitness
Ratusan rumah di enam dusun di Desa Babadan Ngawi di kepung banjir Meski tidak masuk rumah namun air menggenangi ruas jalan setinggi sentimeter ,non-eyewitness
Pengungsi Banjir Ciberung Ingin Cepat Balik ke Tempat Tinggalnya ,non-eyewitness
Anggota Koramil Nglames Terus Pantau Wilayah Yang Terdampak Banjir ,non-eyewitness
Banjir Meter Sebabkan Jalur Pantura Pasuruan Lumpuh ,non-eyewitness
Jalur Pantura Pasuruan Lumpuh Diterjang Banjir Setinggi Meter ,non-eyewitness
Jalan Kraton di Pasuruan Ditutup Akibat Banjir ,non-eyewitness
Jalan Utama Pasuruan Putus Terendam Banjir ,non-eyewitness
Banjir Sungai Wuluh di Ds Ngadirejo Kec Wonoasri Kab Madiun akibat hujan intensitas tinggi selama jam terjadi backwater sal pembuang shg air menggenangi Jl desa cm Pekarangan warga cm Sawah Tim sudah koordinasi dg instansi terkait pkl ,non-eyewitness
Banjir Setinggi Meter Lumpuhkan Jalur Pantura di Pasuruan ,non-eyewitness
Hujan Lebat Di Dua Hulu Sungai Rumah Di Mojoagung Terendam Banjir ,non-eyewitness
Banjir Pasuruan Lumpuhkan Jalur Kraton Pengendara Dialihkan Lewat Tol ,non-eyewitness
Madiun Diguyur Hujan Deras Semalam Desa Banjarsari Terendam Banjir Petani Kesulitan Jemur Padi Tribun Jatim ,non-eyewitness
Pantura Pasuruan Lumpuh Diterjang Banjir Setinggi Meter ,non-eyewitness
Jalan di wilayah Kraton Pasuruan sepanjang kilometer ditutup karena banjir ,non-eyewitness
Desa di Gresik Terendam Banjir Status Kali Lamong Merah ,non-eyewitness
Tindak lanjut ke lokasi laporan banjir bandang Kelurahan Jomblang Kecamatan Candisari ,non-eyewitness
Selasa Personil dari damkar palmerah memadamkan kebakaran rumah tinggal padat hunian di Jalan Banjir Kanal RT RW titik kenal Pasar Gili Kelurahan Jati Pulo Kecamatan Pal Merah ,non-eyewitness
Ditengah pandemi covid ini masih ada beberapa wilayah di Kabupaten Bandung yang terendam banjir dan terpaksa hidup ditempat pengungsian Mari kita bantu mereka agar tetap sehat dan tidak terpapar virus covid ,non-eyewitness
Banjir Rendam Pemukiman Warga di Aceh Singkil ,non-eyewitness
 Banjir di Kraton Pasuruan belum surut kendaraan roda empat diarahkan lewat tol odp rt ,non-eyewitness
Minggu sore banjir masih merendam Kembangan Utara ,non-eyewitness
Kementerian PUPR telah meninjau langsung di lapangan untuk mempersiapkan pembongkaran Jembatan Sukadana di Kab Kuningan Jawa Barat yang runtuh tergerus banjir pada Kamis lalu ,non-eyewitness
Sejumlah sungai di Pasuruan meluap dampak hujan deras lebih jam Akibatnya jalur pantura belasan desa dan kelurahan di wilayah kabupaten dan kota banjir ,non-eyewitness
Banjir Sebabkan Jalan Kraton Kabupaten Pasuruan Ditutup ,non-eyewitness
Terendam Banjir Jalan Nasional di Kabupaten Pasuruan Ditutup ,non-eyewitness
Beberapa Wilayah di Kabupaten Madiun Terndam Banjir Akibat Hujan dengan Intensitas Tinggi Semalaman cc ,non-eyewitness
Terimakasih atas informasi yang diberikan sebelumnya bersama Dinas Teknis sudah dilakukan pengecekan dan ditemukan adanya saluran yang menyempit di saluran menuju kanal utama Banjir Kanal Barat ,non-eyewitness
 kecamatan Bintang Ara Kabupaten Tabalong Kalimantan Selatan sdh hari mati lampu terdampak banjir Banjir sdh berlalu plnnya tetap mati ,non-eyewitness
Semoga aja besok pagi udah surut aduhh pusing gue berangkat kerja ama sekolah lewat mana nanti klo masih banjir ,non-eyewitness
 tolong pertolongannya pak untuk evakuasi banjir di perumahan masnaga bintara jaya rw ,non-eyewitness
Kelurahan margajaya baru kali ini kena dampak banjir tolong bpk walkot bekasi dan tengokin bukan hanya petunjuk,non-eyewitness
Banjir Rendam Cipinang Melayu ,non-eyewitness
Semoga lekas surut ya Saya di citra indah macetnya bener absurd Dan banjir ya cukup dalam di depan hermina Naik agya tapi beruntung selamat melewati ,non-eyewitness
Permenhub Terkait Ojol Banjir Protes Luhut Ahli Hukum Saya Ini Sudah Paten ,non-eyewitness
Gerakan Solidaritas Pangan Bagi Warga Terdampak Bencana Banjir Bandung Selatan Serta Manufakturisasi Mandiri Perangkat Kesehatan Bagi Para Pekerja Informal Info Selengkapnya Bisa Dilihat Di ,non-eyewitness
Belasan Rumah di Desa Bukit Batu Terendam Banjir ,non-eyewitness
Banjir merendam sejumlah wilayah di calon ibukota baru Kabupaten Penajam Paser Utara PPU Kalimantan Timur Kaltim Beberapa titik banjir cukup parah salah satunya di Kecamatan Penajam ,non-eyewitness
 Bandung Dikepung Banjir ,non-eyewitness
Banjir Tol Bintaro Serpong Mulai Surut Kendaraan Besar Bisa Melintas ,non-eyewitness
 Banjir Bercampur Limbah Belum Surut Dikawasan Tadu Raya Nagan ,non-eyewitness
 Banjir Murid SD di Nagan Raya Belajar di Mesjid ,non-eyewitness
Banjir Bengkulu Orang Meninggal Dunia ,non-eyewitness
 Irigasi Tanjong Selamat Ambruk Diterjang Banjir ,non-eyewitness
 Nagan Raya Banjir Ribuan Rumah Tergenang Air ,non-eyewitness
 Yamaha R Club Galang Dana Untuk Korban Banjir Tangse ,non-eyewitness
 YRCL Berikan untuk Korban Banjir Tangse ,non-eyewitness
Kang DS Siap Kontrak Politik Tuntaskan Banjir Kab Bandung ,non-eyewitness
 Lagi Jalan Imam Bonjol Muara Teweh Terendam Banjir MUARA TEWEH Air mulai menggenangi Jalan dalam kota Muara Teweh sekitar pukul WIB Selasa April sore ji ,non-eyewitness
Covid Belum Reda Jakarta Banjir Lagi ,non-eyewitness
Diguyur Hujan Sejak Tiga Hari Desa Bukit Batu Banjir ,non-eyewitness
Awas Banjir Dan Longsor Hingga Juni Balikpapan Berpotensi Hujan Lebat ,non-eyewitness
Hunian Pengungsi Bencana Likuefaksi Palu Sigi Digempur Banjir ,non-eyewitness
Semoga bencana banjir di bengkulu bisa segera teratasi Banjir di jaksel udah surut ya ,non-eyewitness
Belasan Rumah di Desa Bukit Batu Terendam Banjir ,non-eyewitness
Tiga Kecamatan di Kotim Terendam Banjir ,non-eyewitness
Kondisi banjir sesudah hujan di depan Klinik Junia Jl Utan Jaya Kampung Utan Citayam Depok Selasa Untuk update info terkini se Jabodetabek Follow jabodetabek terkini Follow ,non-eyewitness
Banjir Landa Sejumlah Desa Di Kecamatan Cibeber Cianjur Link ,non-eyewitness
Tim Penggerak PKK Pinrang Salurkan Bantuan Untuk Korban Banjir ,non-eyewitness
BNPB Cek Kondisi Banjir Meski di Tengah Pandemi COVID ,non-eyewitness
Kerjasama antara masyarakat dengan pemerintahan sekitar bisa untuk menangani banjir yang jadi masyarakat bisa jaga kebersihan lingkungan dan pemerintahan menyediakan fasilitas penangananya Jangan cuma seiman aja otak juga dipake Hehehe ,non-eyewitness
Banjir di Beberapa Titik di Jakarta Barat Telah Surut ,non-eyewitness
Tim Penggerak PKK Kunjungi Korban Banjir Desa Maroneng ,non-eyewitness
KBRN Jakarta Selain menangani dampak pandemi virus corona Covid Badan Nasional Penanggulangan Bencana BNPB juga mengawal persoalan banjir yang masih melanda pemukiman warga Selengkapnya di ,non-eyewitness
BANJIR DI PIDIE JAYA Di Meurahdua gampong yang terendam banjir dengan ketinggian antara setengah meter hingga satu meter ,non-eyewitness
Sembilan Gampong di Pijay Direndam Banjir ,non-eyewitness
Skrinews Akibat Hujan Deras Kelurahan Nenang dan Lawe Lawe Kabupaten Penajam Paser Utara Terendam Banjir ,non-eyewitness
Banjir di kawasan Meureudu Pidie jaya Sumber syedara ,non-eyewitness
Pengakuan Warga Miskin Raju Sinjai Tengah Banjir Bantuan Dari Pemda ,non-eyewitness
Telah terjadi banjir di Kp Pondok rt Desa Cihaur Kecamatan Cibeber Semoga tidak ada korban jiwa dan airnya segera surut Aamiin Ist From ,non-eyewitness
Bendungan Katulampa di La meravigliosa voglia di Depok Terendam Banjir,non-eyewitness
Hujan Deras Selama Tiga Jam Desa di Cibeber Terendam Banjir ,non-eyewitness
Bupati Rejang Lebong Beri Bantuan Sembako Pada Warga Terdampak Banjir di Lima Kecamatan ,non-eyewitness
Anggota Piket Kompi Batalyon B Pelopor Satbrimob Polda Jabar Dpp Pa Jaga Aipda Leo Darwin Melaksanakan Patroli Pengecekan Debit air di saluran air sekitaran Mako Batalyon B Pelopor Cipanas Setelah Hujan Deras Untuk Mengantisipasi Terjadinya Banjir ,non-eyewitness
Pemkab Rejang Lebong salurkan bantuan warga terdampak banjir ANTARA News Bengkulu ,non-eyewitness
Dulu jaman belum jdi kebun sawit sering banjir begini tah ,dont-know
banjir bgt gue gapernah di apresiasi sebegininya sm org love you so much kating terbaikku ,dont-know
Brgsk baru jam udah banjir keringet padahal ga ngapa ngapain,dont-know
MATA KULIAH REKAYASA HIDROLOGI DEBIT BANJIR FLOOD FLOW BY NOOR LAILAN HIDAYATI ST ppt download ,dont-know
Kurangi Tisse cegah Banjir Kumpulkan Infinity Stones ,dont-know
Di luar yg hujan di pipi yg banjir ,dont-know
Banjir dimata becek di hati,dont-know
Kemenag Bantu Penyintas Banjir dan Longsor Maninjau ,dont-know
Ingatlah bagi seekor semut beberapa tetes air hujan adalah Banjir,dont-know
basikal musim banjir ,dont-know
American Music Awards BTS Banjir Pujian Usai Samai Beyonce Menangkan Tour of the Year ,dont-know
Aku banjir keringet sampe ganti baju lho ini ,dont-know
Minum air kali Ciliwung ajah kali ajah gak jadi banjir ,dont-know
Ruma gua suka bocor jadi jangan ujan apalagi banjir,dont-know
Astaga aku br bgt beres nntn ini BANJIR AIR MATA WOE Tp ada ngakaknya jg lucu and mengandung bawang filmnya ,dont-know
kalau pasang lagu memori tercipta ahad ni memang banjir ah,dont-know
Stop dong tl gue bikin gue banjir air mata gabisa ke tahan lagi ,dont-know
nonton ini banjir air mata ,dont-know
Ketika keinget semuanyaaa dan gak nyangka bnget tiba diperjlanan banjir air mata ,dont-know
Eih banjir tebakan Break dulu ah ,dont-know
banjir di mata gan,dont-know
Ga boleh nangis terus nanti banjir ,dont-know
Mentab banjir,dont-know
pada banjir air mata ,dont-know
Banjir airmata,dont-know
Banjir air mata cuyyy ,dont-know
Setelah sekian lama nntn lg Ayat ayat Cinta di sctv smp banjir air mata woi ,dont-know
Mau nangis sampe banjir,dont-know
Banjir beb Banjir air mata,dont-know
Kuahnya banjir,dont-know
jangan nangis banjir wkwk,dont-know
Banjir nonton ini ,dont-know
Nangis trs bikin banjir,dont-know
Napa jadi banjir air mata mentab gua,dont-know
ya allah lapar nya rasa nak makan roti canai kuah banjir omgeeeee,dont-know
Banjir air mata,dont-know
Gak bisa makan pedes samsek Bisa bisa banjir air mata ,dont-know
Dulu kadrun bilang pas banjir awal tahun karna orang menembakan kembang api kelangit dan meniup terompet hinggal tuhan marah Lah tahun ini no trompet no kembamg api tapi tuhan turunkan banjir salahnya dimana ,dont-know
